school name,school county,alat,alon
LINDER ELEMENTARY,TRAVIS COUNTY,30.222866,-97.736593
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.278979,-97.477424
SHADOWGLEN ELEMENTARY,TRAVIS COUNTY,30.356662,-97.546946
PATTON ELEMENTARY,TRAVIS COUNTY,30.241894,-97.826081
CASIS ELEMENTARY,TRAVIS COUNTY,30.30057,-97.772356
THE EAST AUSTIN COLLEGE PREP AT SOUTHWEST KEY,TRAVIS COUNTY,30.261563,-97.669278
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.294082,-97.836903
TOM GREEN ELEMENTARY,HAYS COUNTY,30.077018,-97.777316
BRYKER WOODS ELEMENTARY,TRAVIS COUNTY,30.294895,-97.75327
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.3346,-97.852655
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.317351,-97.844982
CASEY ELEMENTARY,TRAVIS COUNTY,30.185288,-97.806721
KATHY CARAWAY ELEMENTARY,TRAVIS COUNTY,30.40539,-97.759592
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.280396,-97.832277
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.305733,-97.859862
RIVER RIDGE ELEMENTARY,TRAVIS COUNTY,30.349078,-97.917336
STEINER RANCH ELEMENTARY,TRAVIS COUNTY,30.364069,-97.859818
POPHAM ELEMENTARY,TRAVIS COUNTY,30.128879,-97.620133
DAWSON ELEMENTARY,TRAVIS COUNTY,30.225491,-97.756139
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.167977,-97.854058
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.488061,-97.619034
CASIS ELEMENTARY,TRAVIS COUNTY,30.309289,-97.780282
PATRICIA KNOWLES ELEMENTARY,WILLIAMSON COUNTY,30.515415,-97.898577
LAURA WELCH BUSH ELEMENTARY,TRAVIS COUNTY,30.364768,-97.88601
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.370976,-97.989172
DEL VALLE ELEMENTARY,TRAVIS COUNTY,30.146343,-97.577541
DAEP- ELEMENTARY,TRAVIS COUNTY,30.249058,-97.757297
WESTSIDE ELEMENTARY,WILLIAMSON COUNTY,30.505301,-97.865387
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.349414,-97.801161
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.31294,-97.830614
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.055826,-97.732058
MAPLEWOOD ELEMENTARY,TRAVIS COUNTY,30.29166,-97.701648
GATTIS ELEMENTARY,WILLIAMSON COUNTY,30.504705,-97.645977
HILL ELEMENTARY,TRAVIS COUNTY,30.391433,-97.767601
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.247491,-97.999899
LAURA WELCH BUSH ELEMENTARY,TRAVIS COUNTY,30.369912,-97.907886
DOSS ELEMENTARY,TRAVIS COUNTY,30.36343,-97.788321
MATHEWS ELEMENTARY,TRAVIS COUNTY,30.290747,-97.766353
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.114452,-97.747773
SHADOWGLEN ELEMENTARY,TRAVIS COUNTY,30.357557,-97.543443
REAL LEARNING ACADEMY,TRAVIS COUNTY,30.160475,-97.78071
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.299022,-97.865392
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.334602,-97.994552
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.21454,-97.516492
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.247648,-97.978773
CASEY ELEMENTARY,TRAVIS COUNTY,30.179029,-97.805627
GREAT OAKS ELEMENTARY,WILLIAMSON COUNTY,30.486573,-97.73284
BECKER ELEMENTARY,TRAVIS COUNTY,30.248483,-97.751027
HARMONY SCHOOL OF INNOVATION - AUSTIN,TRAVIS COUNTY,30.206619,-97.740276
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.33814,-97.965279
FOREST NORTH ELEMENTARY,WILLIAMSON COUNTY,30.463712,-97.785181
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.320275,-97.861223
NORTHWEST ELEMENTARY,TRAVIS COUNTY,30.428211,-97.661907
PRESIDENTIAL MEADOWS ELEMENTARY,TRAVIS COUNTY,30.334125,-97.475942
ODOM ELEMENTARY,TRAVIS COUNTY,30.194468,-97.796266
TIMMERMAN ELEMENTARY,TRAVIS COUNTY,30.438658,-97.623243
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.290833,-97.899182
BLACKLAND PRAIRIE ELEMENTARY,WILLIAMSON COUNTY,30.496265,-97.618121
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.408001,-97.96425
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.354276,-97.970274
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.322835,-97.862272
CASEY ELEMENTARY,TRAVIS COUNTY,30.188006,-97.817607
SHADOWGLEN ELEMENTARY,TRAVIS COUNTY,30.419604,-97.509476
KOCUREK ELEMENTARY,TRAVIS COUNTY,30.181098,-97.850296
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.218845,-97.968506
GRANDVIEW HILLS ELEMENTARY,TRAVIS COUNTY,30.422807,-97.858851
DOSS ELEMENTARY,TRAVIS COUNTY,30.380445,-97.786361
BRYKER WOODS ELEMENTARY,TRAVIS COUNTY,30.305503,-97.752104
KIKER ELEMENTARY,TRAVIS COUNTY,30.170377,-97.872414
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.170187,-97.959664
GRAHAM ELEMENTARY,TRAVIS COUNTY,30.370117,-97.657141
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.095671,-97.759912
REAL LEARNING ACADEMY,TRAVIS COUNTY,30.131141,-97.78533
DEL VALLE ELEMENTARY,TRAVIS COUNTY,30.177617,-97.589015
PARMER LANE ELEMENTARY,TRAVIS COUNTY,30.411799,-97.69663
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.248831,-97.999117
CUNNINGHAM ELEMENTARY,TRAVIS COUNTY,30.195088,-97.814156
CUNNINGHAM ELEMENTARY,TRAVIS COUNTY,30.199291,-97.811686
DEL VALLE ELEMENTARY,TRAVIS COUNTY,30.140608,-97.59296
CHANDLER OAKS ELEMENTARY,WILLIAMSON COUNTY,30.548583,-97.752273
LINDER ELEMENTARY,TRAVIS COUNTY,30.229784,-97.738311
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.320603,-97.750666
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.287925,-97.823926
LAUREL MOUNTAIN ELEMENTARY,TRAVIS COUNTY,30.418737,-97.80535
STEINER RANCH ELEMENTARY,TRAVIS COUNTY,30.399349,-97.906803
SUNSET VALLEY ELEMENTARY,TRAVIS COUNTY,30.237091,-97.809889
BALDWIN ELEMENTARY,TRAVIS COUNTY,30.201614,-97.924722
MATHEWS ELEMENTARY,TRAVIS COUNTY,30.28547,-97.768881
PURPLE SAGE ELEMENTARY,TRAVIS COUNTY,30.454867,-97.813645
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.316806,-97.831974
LAUREL MOUNTAIN ELEMENTARY,TRAVIS COUNTY,30.422858,-97.80345
BECKER ELEMENTARY,TRAVIS COUNTY,30.253117,-97.758178
BARRINGTON ELEMENTARY,TRAVIS COUNTY,30.355997,-97.697384
PRESIDENTIAL MEADOWS ELEMENTARY,TRAVIS COUNTY,30.35701,-97.521908
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.306361,-97.917064
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.321047,-97.918712
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.248859,-97.910789
KIKER ELEMENTARY,TRAVIS COUNTY,30.189373,-97.883367
STEINER RANCH ELEMENTARY,TRAVIS COUNTY,30.415461,-97.917088
CANYON CREEK ELEMENTARY,TRAVIS COUNTY,30.428435,-97.836351
LOIS F GIDDENS ELEMENTARY,WILLIAMSON COUNTY,30.521108,-97.849211
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.267239,-97.862673
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.142916,-97.875844
PECAN SPRINGS ELEMENTARY,TRAVIS COUNTY,30.297279,-97.684679
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.338607,-97.780637
COPPERFIELD ELEMENTARY,TRAVIS COUNTY,30.393413,-97.655144
FOREST CREEK ELEMENTARY,WILLIAMSON COUNTY,30.517966,-97.614171
MILLS ELEMENTARY,TRAVIS COUNTY,30.248296,-97.922036
PFLUGERVILLE ELEMENTARY,TRAVIS COUNTY,30.423972,-97.609158
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.313948,-97.801733
BLAZIER ELEMENTARY,TRAVIS COUNTY,30.13119,-97.73483
DOUBLE FILE TRAIL ELEMENTARY,WILLIAMSON COUNTY,30.538794,-97.659392
VIC ROBERTSON ELEMENTARY,WILLIAMSON COUNTY,30.534107,-97.66717
GREAT OAKS ELEMENTARY,WILLIAMSON COUNTY,30.487454,-97.733828
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.068369,-97.732692
BARTON HILLS ELEMENTARY,TRAVIS COUNTY,30.261905,-97.77798
RIVER RIDGE ELEMENTARY,TRAVIS COUNTY,30.351153,-97.903573
BROOKE ELEMENTARY,TRAVIS COUNTY,30.25718,-97.704249
EANES ELEMENTARY,TRAVIS COUNTY,30.285162,-97.810137
SMITH ELEMENTARY,TRAVIS COUNTY,30.175182,-97.702456
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.193538,-98.008072
BLAZIER ELEMENTARY,TRAVIS COUNTY,30.123396,-97.774619
PFLUGERVILLE ELEMENTARY,TRAVIS COUNTY,30.432312,-97.607349
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.310707,-97.932813
GRAHAM ELEMENTARY,TRAVIS COUNTY,30.369681,-97.6582
CEDAR CREEK ELEMENTARY,TRAVIS COUNTY,30.265834,-97.805611
DEER CREEK ELEMENTARY,WILLIAMSON COUNTY,30.480794,-97.842719
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.300684,-97.950051
HARRIS ELEMENTARY,TRAVIS COUNTY,30.312438,-97.688153
FOREST NORTH ELEMENTARY,WILLIAMSON COUNTY,30.468298,-97.78215
RIVER RIDGE ELEMENTARY,TRAVIS COUNTY,30.357197,-97.918558
HILL ELEMENTARY,TRAVIS COUNTY,30.365954,-97.747658
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.359028,-98.00708
STEINER RANCH ELEMENTARY,TRAVIS COUNTY,30.352933,-97.868327
WESTSIDE ELEMENTARY,WILLIAMSON COUNTY,30.496452,-97.913306
RUTLEDGE ELEMENTARY,WILLIAMSON COUNTY,30.500943,-97.790659
JORDAN ELEMENTARY,TRAVIS COUNTY,30.306434,-97.652947
WILLIAMS ELEMENTARY,TRAVIS COUNTY,30.192224,-97.790046
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.34111,-97.988184
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.331561,-97.964322
KOCUREK ELEMENTARY,TRAVIS COUNTY,30.17592,-97.827879
AUSTIN DISCOVERY SCHOOL,TRAVIS COUNTY,30.272355,-97.6312
MENCHACA ELEMENTARY,TRAVIS COUNTY,30.121187,-97.830051
COOK ELEMENTARY,TRAVIS COUNTY,30.373244,-97.696711
PECAN SPRINGS ELEMENTARY,TRAVIS COUNTY,30.304461,-97.678164
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.097765,-97.733284
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.314375,-97.924471
RIVER PLACE ELEMENTARY,TRAVIS COUNTY,30.385644,-97.851505
POND SPRINGS ELEMENTARY,WILLIAMSON COUNTY,30.453857,-97.761316
BROOKHOLLOW ELEMENTARY,TRAVIS COUNTY,30.45502,-97.61563
REAL LEARNING ACADEMY,TRAVIS COUNTY,30.16154,-97.780727
ANDERSON MILL ELEMENTARY,TRAVIS COUNTY,30.453815,-97.801056
KOCUREK ELEMENTARY,TRAVIS COUNTY,30.174905,-97.839226
NEIDIG ELEMENTARY,BASTROP COUNTY,30.38314,-97.46519
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.425056,-97.941924
IDEA RUNDBERG ACADEMY,TRAVIS COUNTY,30.365728,-97.678305
GULLETT ELEMENTARY,TRAVIS COUNTY,30.346143,-97.753812
CACTUS RANCH ELEMENTARY,WILLIAMSON COUNTY,30.540841,-97.730604
JOSLIN ELEMENTARY,TRAVIS COUNTY,30.233349,-97.781926
LINDER ELEMENTARY,TRAVIS COUNTY,30.224073,-97.735928
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.061759,-97.736035
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.243829,-97.930001
FOREST CREEK ELEMENTARY,WILLIAMSON COUNTY,30.522355,-97.601178
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.282438,-97.874925
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.116906,-97.705873
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.084822,-97.702447
JOLLYVILLE ELEMENTARY,WILLIAMSON COUNTY,30.440745,-97.757829
GATTIS ELEMENTARY,WILLIAMSON COUNTY,30.512242,-97.6335
VIC ROBERTSON ELEMENTARY,WILLIAMSON COUNTY,30.52737,-97.665756
EDEN PARK ACADEMY,TRAVIS COUNTY,30.206404,-97.803846
PIONEER CROSSING ELEMENTARY,TRAVIS COUNTY,30.374798,-97.646949
EANES ELEMENTARY,TRAVIS COUNTY,30.286219,-97.811101
BLACKSHEAR ELEMENTARY,TRAVIS COUNTY,30.266363,-97.727643
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.212578,-97.528382
DEL VALLE ELEMENTARY,TRAVIS COUNTY,30.170803,-97.61113
ROWE LANE ELEMENTARY,TRAVIS COUNTY,30.476582,-97.536113
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.299495,-97.88129
CHANDLER OAKS ELEMENTARY,WILLIAMSON COUNTY,30.549607,-97.735707
CANYON CREEK ELEMENTARY,TRAVIS COUNTY,30.430136,-97.825381
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.336574,-97.882149
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.336949,-97.961672
PECAN SPRINGS ELEMENTARY,TRAVIS COUNTY,30.302538,-97.666125
CAMPBELL ELEMENTARY,TRAVIS COUNTY,30.282874,-97.707248
PAULINE NAUMANN ELEMENTARY,WILLIAMSON COUNTY,30.479369,-97.825279
BRUSHY CREEK ELEMENTARY,WILLIAMSON COUNTY,30.511511,-97.728475
PATSY SOMMER ELEMENTARY,WILLIAMSON COUNTY,30.505455,-97.747634
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.156783,-97.858454
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.254269,-97.905454
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.22693,-97.969481
KATHY CARAWAY ELEMENTARY,TRAVIS COUNTY,30.427152,-97.761411
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.256935,-97.570772
GUERRERO THOMPSON,TRAVIS COUNTY,30.358521,-97.692419
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.397289,-97.972819
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.327526,-97.507785
DEARING ELEMENTARY,WILLIAMSON COUNTY,30.495332,-97.604703
SCIENCE HALL ELEMENTARY,HAYS COUNTY,30.013638,-97.800811
SUMMITT ELEMENTARY,TRAVIS COUNTY,30.426214,-97.722649
ODOM ELEMENTARY,TRAVIS COUNTY,30.213877,-97.792097
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.338958,-97.767014
STEINER RANCH ELEMENTARY,TRAVIS COUNTY,30.381642,-97.891556
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.045716,-97.696421
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.237699,-97.573081
WILLIAMS ELEMENTARY,TRAVIS COUNTY,30.18456,-97.790405
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.286386,-97.81792
DOBIE PK CENTER,TRAVIS COUNTY,30.358562,-97.676008
PRESIDENTIAL MEADOWS ELEMENTARY,TRAVIS COUNTY,30.327523,-97.508148
HELPING HAND,TRAVIS COUNTY,30.302347,-97.734549
PILLOW ELEMENTARY,TRAVIS COUNTY,30.373618,-97.73527
PARMER LANE ELEMENTARY,TRAVIS COUNTY,30.413153,-97.700115
CANYON CREEK ELEMENTARY,TRAVIS COUNTY,30.43648,-97.831619
CANYON CREEK ELEMENTARY,TRAVIS COUNTY,30.429974,-97.826827
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.337886,-97.790079
TRAVIS HTS ELEMENTARY,TRAVIS COUNTY,30.238392,-97.748322
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.267202,-97.474187
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.196836,-97.898914
PILLOW ELEMENTARY,TRAVIS COUNTY,30.36483,-97.744792
LAUREL MOUNTAIN ELEMENTARY,TRAVIS COUNTY,30.401708,-97.78202
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.45086,-97.950082
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.47729,-97.624901
LAUREL MOUNTAIN ELEMENTARY,TRAVIS COUNTY,30.42145,-97.803196
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.274472,-97.820039
STEINER RANCH ELEMENTARY,TRAVIS COUNTY,30.390763,-97.880721
FERN BLUFF ELEMENTARY,WILLIAMSON COUNTY,30.511762,-97.726284
PARMER LANE ELEMENTARY,TRAVIS COUNTY,30.420719,-97.688
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.277941,-97.821098
PATRICIA KNOWLES ELEMENTARY,WILLIAMSON COUNTY,30.507699,-97.887791
RONALD REAGAN ELEMENTARY,WILLIAMSON COUNTY,30.522142,-97.798067
BLACKLAND PRAIRIE ELEMENTARY,WILLIAMSON COUNTY,30.50691,-97.62657
CANYON CREEK ELEMENTARY,TRAVIS COUNTY,30.42993,-97.826584
MENCHACA ELEMENTARY,TRAVIS COUNTY,30.118064,-97.818329
SPICEWOOD ELEMENTARY,TRAVIS COUNTY,30.449962,-97.794907
CEDAR CREEK ELEMENTARY,BASTROP COUNTY,30.120797,-97.562398
SUMMITT ELEMENTARY,TRAVIS COUNTY,30.423587,-97.72167
PRESIDENTIAL MEADOWS ELEMENTARY,TRAVIS COUNTY,30.328336,-97.480621
RIVER PLACE ELEMENTARY,TRAVIS COUNTY,30.388536,-97.850085
REAL LEARNING ACADEMY,TRAVIS COUNTY,30.145755,-97.779231
DOSS ELEMENTARY,TRAVIS COUNTY,30.356687,-97.788126
SHADOWGLEN ELEMENTARY,TRAVIS COUNTY,30.403334,-97.552644
BLACKLAND PRAIRIE ELEMENTARY,WILLIAMSON COUNTY,30.510373,-97.628777
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.344594,-97.994131
GREAT OAKS ELEMENTARY,WILLIAMSON COUNTY,30.503288,-97.74028
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.284016,-97.819315
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.239838,-97.999738
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.097324,-97.667595
MURCHISON ELEMENTARY,TRAVIS COUNTY,30.475117,-97.583705
ST ELEMENTARYMO ELEMENTARY,TRAVIS COUNTY,30.220626,-97.774357
JOLLYVILLE ELEMENTARY,WILLIAMSON COUNTY,30.440179,-97.755319
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.355489,-97.957895
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.204753,-97.916804
JOLLYVILLE ELEMENTARY,WILLIAMSON COUNTY,30.437071,-97.745201
PATSY SOMMER ELEMENTARY,WILLIAMSON COUNTY,30.503346,-97.755776
BALDWIN ELEMENTARY,TRAVIS COUNTY,30.18104,-97.917819
BLACKSHEAR ELEMENTARY,TRAVIS COUNTY,30.271996,-97.727862
SHADOWGLEN ELEMENTARY,TRAVIS COUNTY,30.389217,-97.505655
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.307231,-97.840434
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.389986,-98.001784
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.146151,-97.858296
LAUREL MOUNTAIN ELEMENTARY,TRAVIS COUNTY,30.390071,-97.805193
SUMMITT ELEMENTARY,TRAVIS COUNTY,30.418203,-97.714901
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.237951,-97.978653
DOSS ELEMENTARY,TRAVIS COUNTY,30.356737,-97.780157
LAUREL MOUNTAIN ELEMENTARY,TRAVIS COUNTY,30.423015,-97.800393
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.242932,-97.893673
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.387918,-97.971155
BROOKE ELEMENTARY,TRAVIS COUNTY,30.254587,-97.709453
GALINDO ELEMENTARY,TRAVIS COUNTY,30.233583,-97.778231
WINDERMERE ELEMENTARY,TRAVIS COUNTY,30.477825,-97.63328
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.307703,-97.835391
REAL LEARNING ACADEMY,TRAVIS COUNTY,30.154751,-97.801882
CAMPBELL ELEMENTARY,TRAVIS COUNTY,30.283316,-97.719821
LAURA WELCH BUSH ELEMENTARY,TRAVIS COUNTY,30.368554,-97.894852
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.09026,-97.674671
MATHEWS ELEMENTARY,TRAVIS COUNTY,30.290865,-97.752601
WALNUT CREEK ELEMENTARY,TRAVIS COUNTY,30.385863,-97.678962
SPRINGHILL ELEMENTARY,TRAVIS COUNTY,30.444462,-97.652292
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.305446,-97.971555
THE EAST AUSTIN COLLEGE PREP AT SOUTHWEST KEY,TRAVIS COUNTY,30.263131,-97.663375
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.30035,-97.889208
PATTON ELEMENTARY,TRAVIS COUNTY,30.244952,-97.835043
PLEASANT HILL ELEMENTARY,TRAVIS COUNTY,30.197003,-97.770832
DEL VALLE ELEMENTARY,TRAVIS COUNTY,30.192509,-97.562016
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.265755,-97.467571
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.360324,-97.959826
BROOKHOLLOW ELEMENTARY,TRAVIS COUNTY,30.44311,-97.604607
EANES ELEMENTARY,TRAVIS COUNTY,30.299714,-97.797638
COPPERFIELD ELEMENTARY,TRAVIS COUNTY,30.384606,-97.668976
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.32432,-97.773285
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.226021,-97.590607
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.338077,-97.823421
BRUSHY CREEK ELEMENTARY,WILLIAMSON COUNTY,30.515739,-97.746703
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.421034,-97.967315
LAUREL MOUNTAIN ELEMENTARY,TRAVIS COUNTY,30.421266,-97.801982
RIVER OAKS ELEMENTARY,TRAVIS COUNTY,30.408921,-97.685356
THE EAST AUSTIN COLLEGE PREP AT SOUTHWEST KEY,TRAVIS COUNTY,30.257305,-97.687728
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.297114,-97.824763
OAK SPRINGS ELEMENTARY,TRAVIS COUNTY,30.266644,-97.711892
CASIS ELEMENTARY,TRAVIS COUNTY,30.311625,-97.786677
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.296727,-97.821955
WILLIAMS ELEMENTARY,TRAVIS COUNTY,30.187989,-97.790198
SPRINGHILL ELEMENTARY,TRAVIS COUNTY,30.441901,-97.653014
PATRICIA KNOWLES ELEMENTARY,WILLIAMSON COUNTY,30.508498,-97.887176
OVERTON ELEMENTARY,TRAVIS COUNTY,30.307499,-97.638695
SPICEWOOD ELEMENTARY,TRAVIS COUNTY,30.434509,-97.803838
GULLETT ELEMENTARY,TRAVIS COUNTY,30.339707,-97.745266
DOSS ELEMENTARY,TRAVIS COUNTY,30.360179,-97.776207
MILLS ELEMENTARY,TRAVIS COUNTY,30.243587,-97.911899
RIOJAS ELEMENTARY,TRAVIS COUNTY,30.445184,-97.572572
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.294403,-97.918695
CASEY ELEMENTARY,TRAVIS COUNTY,30.188497,-97.814221
CASEY ELEMENTARY,TRAVIS COUNTY,30.183162,-97.820692
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.21905,-97.930613
WELLS BRANCH LEADERSHIP ACADEMY,TRAVIS COUNTY,30.462308,-97.688204
DOSS ELEMENTARY,TRAVIS COUNTY,30.359638,-97.774527
LAURA WELCH BUSH ELEMENTARY,TRAVIS COUNTY,30.3685,-97.915209
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.320593,-97.9196
BALDWIN ELEMENTARY,TRAVIS COUNTY,30.197725,-97.942407
POPHAM ELEMENTARY,TRAVIS COUNTY,30.15625,-97.645583
CAMPBELL ELEMENTARY,TRAVIS COUNTY,30.284267,-97.707388
SPRINGHILL ELEMENTARY,TRAVIS COUNTY,30.442826,-97.6377
LAURA WELCH BUSH ELEMENTARY,TRAVIS COUNTY,30.374406,-97.895105
ZILKER ELEMENTARY,TRAVIS COUNTY,30.255595,-97.777281
CHANDLER OAKS ELEMENTARY,WILLIAMSON COUNTY,30.555077,-97.73159
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.280062,-97.877439
LAURA WELCH BUSH ELEMENTARY,TRAVIS COUNTY,30.351395,-97.886648
KATHY CARAWAY ELEMENTARY,TRAVIS COUNTY,30.415912,-97.773713
PATRICIA KNOWLES ELEMENTARY,WILLIAMSON COUNTY,30.509978,-97.895713
LAURA B NEGLEY ELEMENTARY,HAYS COUNTY,30.035377,-97.899816
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.216935,-97.565843
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.303225,-97.967501
GRANDVIEW HILLS ELEMENTARY,TRAVIS COUNTY,30.430646,-97.899363
LAUREL MOUNTAIN ELEMENTARY,TRAVIS COUNTY,30.426291,-97.784282
WELLS BRANCH ELEMENTARY,TRAVIS COUNTY,30.444911,-97.672909
DOSS ELEMENTARY,TRAVIS COUNTY,30.377595,-97.798785
MENCHACA ELEMENTARY,TRAVIS COUNTY,30.130991,-97.855773
MURCHISON ELEMENTARY,TRAVIS COUNTY,30.46572,-97.583925
GRAHAM ELEMENTARY,TRAVIS COUNTY,30.370544,-97.662651
WIELAND ELEMENTARY,TRAVIS COUNTY,30.421641,-97.657834
LINDA HERRINGTON ELEMENTARY,WILLIAMSON COUNTY,30.535194,-97.614916
SUMMITT ELEMENTARY,TRAVIS COUNTY,30.414975,-97.722549
CAMPBELL ELEMENTARY,TRAVIS COUNTY,30.278676,-97.711677
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.305096,-97.921054
SCIENCE HALL ELEMENTARY,HAYS COUNTY,30.026036,-97.846509
JOSLIN ELEMENTARY,TRAVIS COUNTY,30.22061,-97.788837
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.210027,-97.519554
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.3208,-97.844208
DOUBLE FILE TRAIL ELEMENTARY,WILLIAMSON COUNTY,30.531191,-97.651222
MILLS ELEMENTARY,TRAVIS COUNTY,30.225171,-97.888912
